handleId,fieldType,name,description,productImageUrl,collection,isbn,price,visible,inventory,additionalInfoTitle1,additionalInfoDescription1,,,
9788126721085,Product,Tīna upanyāsa,Tīna upanyāsa - Qurratulʻain Ḥaidar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126721085.png,Qurratulʻain Ḥaidar,9788126721085,195,TRUE,2,Written By Qurratulʻain Ḥaidar,Tīna upanyāsa - Qurratulʻain Ḥaidar,,,
9788126721931,Product,अपवित्र आख्यान,अपवित्र आख्यान - Abdul Bismillah,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126721931.png,Abdul Bismillah,9788126721931,95,TRUE,1,Written By Abdul Bismillah,अपवित्र आख्यान - Abdul Bismillah,,,
9788126722266,Product,प्रतिनिधि कहानियाँ: काशीनाथ सिंह,प्रतिनिधि कहानियाँ: काशीनाथ सिंह - Kashinath Singh,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126722266.png,Kashinath Singh,9788126722266,125,TRUE,1,Written By Kashinath Singh,प्रतिनिधि कहानियाँ: काशीनाथ सिंह - Kashinath Singh,,,
9788126722952,Product,Pratinidhi kahaniyan,Pratinidhi kahaniyan - Khushwant Singh,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126722952.png,Khushwant Singh,9788126722952,150,TRUE,1,Written By Khushwant Singh,Pratinidhi kahaniyan - Khushwant Singh,,,
9788126723331,Product,Nangatalai Ka Gaon,Nangatalai Ka Gaon - Vishwanath Tripathi,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126723331.png,Vishwanath Tripathi,9788126723331,150,TRUE,2,Written By Vishwanath Tripathi,Nangatalai Ka Gaon - Vishwanath Tripathi,,,
9788126724130,Product,प्रतिनिधि कविताएँ: केदारनाथ सिंह,प्रतिनिधि कविताएँ: केदारनाथ सिंह - Kedarnath Singh,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126724130.png,Kedarnath Singh,9788126724130,75,TRUE,1,Written By Kedarnath Singh,प्रतिनिधि कविताएँ: केदारनाथ सिंह - Kedarnath Singh,,,
9788126724925,Product,Qayāmata,Qayāmata - 1927-1992 Rāhī Māsūma Razā,http://images.amazon.com/images/P/8126724927.01Z.jpg,1927-1992 Rāhī Māsūma Razā,9788126724925,295,TRUE,1,Written By 1927-1992 Rāhī Māsūma Razā,Qayāmata - 1927-1992 Rāhī Māsūma Razā,,,
9788126725960,Product,तिन पहाड़,तिन पहाड़ - कृष्णा सोबती [Krishna Sobti],https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126725960.png,कृष्णा सोबती [Krishna Sobti],9788126725960,75,TRUE,1,Written By कृष्णा सोबती [Krishna Sobti],तिन पहाड़ - कृष्णा सोबती [Krishna Sobti],,,
9788126726479,Product,मेरे मंच की सरगम | Mere Manch Ki Sargam,मेरे मंच की सरगम | Mere Manch Ki Sargam - Piyush Mishra,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126726479.png,Piyush Mishra,9788126726479,195,TRUE,2,Written By Piyush Mishra,मेरे मंच की सरगम | Mere Manch Ki Sargam - Piyush Mishra,,,
9788126726486,Product,जब शहर हमारा सोता है | Jab Shahar Hamara Sota Hai,जब शहर हमारा सोता है | Jab Shahar Hamara Sota Hai - Piyush; Mishra Mishra,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126726486.png,Piyush; Mishra Mishra,9788126726486,150,TRUE,1,Written By Piyush; Mishra Mishra,जब शहर हमारा सोता है | Jab Shahar Hamara Sota Hai - Piyush; Mishra Mishra,,,
9788126726639,Product,प्रतिनिधि कविताएँ,प्रतिनिधि कविताएँ - Bhagwat Rawat,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126726639.png,Bhagwat Rawat,9788126726639,60,TRUE,1,Written By Bhagwat Rawat,प्रतिनिधि कविताएँ - Bhagwat Rawat,,,
9788126726684,Product,प्रतिनिधि कविताएँ,प्रतिनिधि कविताएँ - Vishwanath Prasad Tiwari,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126726684.png,Vishwanath Prasad Tiwari,9788126726684,60,TRUE,1,Written By Vishwanath Prasad Tiwari,प्रतिनिधि कविताएँ - Vishwanath Prasad Tiwari,,,
9788126726783,Product,शेखर: एक जीवनी - 2,शेखर: एक जीवनी - 2 - सच्चिदानंद हीरानंद वात्स्यायन 'अज्ञेय',https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126726783.png,सच्चिदानंद हीरानंद वात्स्यायन 'अज्ञेय',9788126726783,299,TRUE,1,Written By सच्चिदानंद हीरानंद वात्स्यायन 'अज्ञेय',शेखर: एक जीवनी - 2 - सच्चिदानंद हीरानंद वात्स्यायन 'अज्ञेय',,,
9788126727049,Product,Lihaaf,Lihaaf - Ismat Chugtai,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126727049.png,Ismat Chugtai,9788126727049,199,TRUE,2,Written By Ismat Chugtai,Lihaaf - Ismat Chugtai,,,
9788126727896,Product,Cahakatā Caurāhā,Cahakatā Caurāhā - Varsha Das,http://images.amazon.com/images/P/8126727896.01Z.jpg,Varsha Das,9788126727896,250,TRUE,1,Written By Varsha Das,Cahakatā Caurāhā - Varsha Das,,,
9788126728374,Product,Ishq mein maati sona,Ishq mein maati sona - Girindra Nath Jha,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126728374.png,Girindra Nath Jha,9788126728374,99,TRUE,1,Written By Girindra Nath Jha,Ishq mein maati sona - Girindra Nath Jha,,,
9788126728527,Product,Kahata kabīra,Kahata kabīra - Hariśaṅkara Parasāī,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_9788126728527.jpeg,Hariśaṅkara Parasāī,9788126728527,350,TRUE,1,Written By Hariśaṅkara Parasāī,Kahata kabīra - Hariśaṅkara Parasāī,,,
9788126728947,Product,K̲h̲ālī nāma gulāba kā,K̲h̲ālī nāma gulāba kā - Umberto Eco,http://images.amazon.com/images/P/8126728949.01Z.jpg,Umberto Eco,9788126728947,395,TRUE,1,Written By Umberto Eco,K̲h̲ālī nāma gulāba kā - Umberto Eco,,,
9788126729159,Product,Tajmahal Ka Tender,Tajmahal Ka Tender - Ajay Shukla,,Ajay Shukla,9788126729159,99,TRUE,1,Written By Ajay Shukla,Tajmahal Ka Tender - Ajay Shukla,,,
9788126729173,Product,Doosara Adhyay,Doosara Adhyay - Ajay Shukla,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126729173.png,Ajay Shukla,9788126729173,99,TRUE,1,Written By Ajay Shukla,Doosara Adhyay - Ajay Shukla,,,
9788126729180,Product,Tajmahal Ka Udghatan,Tajmahal Ka Udghatan - Ajay Shukla,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126729180.png,Ajay Shukla,9788126729180,99,TRUE,1,Written By Ajay Shukla,Tajmahal Ka Udghatan - Ajay Shukla,,,
9788126729548,Product,Chhui-Mui,Chhui-Mui - Ismat Chugtai,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126729548.png,Ismat Chugtai,9788126729548,175,TRUE,3,Written By Ismat Chugtai,Chhui-Mui - Ismat Chugtai,,,
9788126729616,Product,शादी,शादी - Ismat Chughtai,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126729616.png,Ismat Chughtai,9788126729616,195,TRUE,1,Written By Ismat Chughtai,शादी - Ismat Chughtai,,,
9788126729623,Product,लावा,लावा - Javed Akhtar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126729623.png,Javed Akhtar,9788126729623,150,TRUE,2,Written By Javed Akhtar,लावा - Javed Akhtar,,,
9788126729678,Product,खिड़की खोल दो,खिड़की खोल दो - वर्षा दास,http://images.amazon.com/images/P/8126729678.01Z.jpg,वर्षा दास,9788126729678,300,TRUE,1,Written By वर्षा दास,खिड़की खोल दो - वर्षा दास,,,
9788126729913,Product,प्रतिनिधि कविताएँ,प्रतिनिधि कविताएँ - Vishnu Khare,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126729913.png,Vishnu Khare,9788126729913,75,TRUE,1,Written By Vishnu Khare,प्रतिनिधि कविताएँ - Vishnu Khare,,,
9788126729968,Product,प्रतिनिधि कविताएँ,प्रतिनिधि कविताएँ - Mangalesh Dabral,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126729968.png,Mangalesh Dabral,9788126729968,75,TRUE,1,Written By Mangalesh Dabral,प्रतिनिधि कविताएँ - Mangalesh Dabral,,,
9788126730025,Product,Syahi mein Surkhab Ke Pankh,Syahi mein Surkhab Ke Pankh - Alpana Mishra,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126730025.png,Alpana Mishra,9788126730025,125,TRUE,1,Written By Alpana Mishra,Syahi mein Surkhab Ke Pankh - Alpana Mishra,,,
9788126730186,Product,Rangamanca evam stri,Rangamanca evam stri - V,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126730186.png,V,9788126730186,295,TRUE,1,Written By V,Rangamanca evam stri - V,,,
9788126730506,Product,Baharhaal- Dhanyavaad,Baharhaal- Dhanyavaad - Achala Bansal,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126730506.png,Achala Bansal,9788126730506,350,TRUE,2,Written By Achala Bansal,Baharhaal- Dhanyavaad - Achala Bansal,,,
9788126730537,Product,गगन दमामा बाज्‍यो,गगन दमामा बाज्‍यो - पीयूष मिश्रा,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126730537.png,पीयूष मिश्रा,9788126730537,150,TRUE,1,Written By पीयूष मिश्रा,गगन दमामा बाज्‍यो - पीयूष मिश्रा,,,
9788126730674,Product,प्रतिनिधि कहानियाँ: मुक्तिबोध,प्रतिनिधि कहानियाँ: मुक्तिबोध - Gajanan Madhav Muktibodh,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126730674.png,Gajanan Madhav Muktibodh,9788126730674,195,TRUE,1,Written By Gajanan Madhav Muktibodh,प्रतिनिधि कहानियाँ: मुक्तिबोध - Gajanan Madhav Muktibodh,,,
9788126730742,Product,Pratinidhi kahāniyām̐,Pratinidhi kahāniyām̐ - Aruṇa Prakāśa Ḍhauṇḍiyāla,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126730742.png,Aruṇa Prakāśa Ḍhauṇḍiyāla,9788126730742,195,TRUE,1,Written By Aruṇa Prakāśa Ḍhauṇḍiyāla,Pratinidhi kahāniyām̐ - Aruṇa Prakāśa Ḍhauṇḍiyāla,,,
9788126730773,Product,Pratinidhi Kahāniyām̐,Pratinidhi Kahāniyām̐ - Citrā Mudgala- Suśīla Siddhārtha,http://images.amazon.com/images/P/8126730773.01Z.jpg,Citrā Mudgala,9788126730773,195,TRUE,1,,Written By Citrā Mudgala- Suśīla Siddhārtha,Pratinidhi Kahāniyām̐ - Citrā Mudgala- Suśīla Siddhārtha,,
9788126730827,Product,Pratinidhi kahāniyām̐,Pratinidhi kahāniyām̐ - Hr̥shīkeśa Sulabha,http://images.amazon.com/images/P/812673082X.01Z.jpg,Hr̥shīkeśa Sulabha,9788126730827,195,TRUE,1,Written By Hr̥shīkeśa Sulabha,Pratinidhi kahāniyām̐ - Hr̥shīkeśa Sulabha,,,
9788126730834,Product,Muktibodh Ke Uddharan,Muktibodh Ke Uddharan - Prabhat Tripathi,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788126730834.png,Prabhat Tripathi,9788126730834,350,TRUE,1,Written By Prabhat Tripathi,Muktibodh Ke Uddharan - Prabhat Tripathi,,,
9788129102249,Product,Rat pashmine ki,Rat pashmine ki - Gulzar.,https://covers.openlibrary.org/b/id/10274155-L.jpg,Gulzar.,9788129102249,295,TRUE,1,Written By Gulzar.,Rat pashmine ki - Gulzar.,,,
9788129106322,Product,निर्मला,निर्मला - Munshi Premchand,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788129106322.png,Munshi Premchand,9788129106322,195,TRUE,1,Written By Munshi Premchand,निर्मला - Munshi Premchand,,,
9788129114112,Product,मि़र्ज़ा ग़ालिब,मि़र्ज़ा ग़ालिब - गुलज़ार,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788129114112.png,गुलज़ार,9788129114112,295,TRUE,1,Written By गुलज़ार,मि़र्ज़ा ग़ालिब - गुलज़ार,,,
9788129120014,Product,Meelon Se Din,Meelon Se Din - गुलज़ार,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788129120014.png,गुलज़ार,9788129120014,495,TRUE,1,Written By गुलज़ार,Meelon Se Din - गुलज़ार,,,
9788170280040,Product,Āvārā masīhā,Āvārā masīhā - Vishnu Prabhakar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170280040.png,Vishnu Prabhakar,9788170280040,425,TRUE,3,Written By Vishnu Prabhakar,Āvārā masīhā - Vishnu Prabhakar,,,
9788170280057,Product,नाच्यौ बहुत गोपाल,नाच्यौ बहुत गोपाल - Amritlal Nagar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170280057.png,Amritlal Nagar,9788170280057,375,TRUE,1,Written By Amritlal Nagar,नाच्यौ बहुत गोपाल - Amritlal Nagar,,,
9788170280064,Product,खंजन नयन,खंजन नयन - Amritlal Nagar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170280064.png,Amritlal Nagar,9788170280064,275,TRUE,2,Written By Amritlal Nagar,खंजन नयन - Amritlal Nagar,,,
9788170280804,Product,पीढ़ियां,पीढ़ियां - Amritlal Nagar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170280804.png,Amritlal Nagar,9788170280804,495,TRUE,1,Written By Amritlal Nagar,पीढ़ियां - Amritlal Nagar,,,
9788170280934,Product,नवाबी मसनद,नवाबी मसनद - Amritlal Nagar,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170280934.png,Amritlal Nagar,9788170280934,135,TRUE,1,Written By Amritlal Nagar,नवाबी मसनद - Amritlal Nagar,,,
9788170281177,Product,दशद्वार' से 'सोपान' तक,दशद्वार' से 'सोपान' तक - बच्चन,,बच्चन,9788170281177,525,TRUE,1,Written By बच्चन,दशद्वार' से 'सोपान' तक - बच्चन,,,
9788170281184,Product,बच्चन की,बच्चन की - बच्चन,,बच्चन,9788170281184,350,TRUE,1,Written By बच्चन,बच्चन की - बच्चन,,,
9788170281344,Product,क्या भूलू̐- क्या याद करू̐,क्या भूलू̐- क्या याद करू̐ - Baccana,,Baccana,9788170281344,325,TRUE,1,Written By Baccana,क्या भूलू̐- क्या याद करू̐ - Baccana,,,
9788170281351,Product,वयं रक्षामः,वयं रक्षामः - आचा चतुरसेन,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170281351.png,आचा चतुरसेन,9788170281351,425,TRUE,1,Written By आचा चतुरसेन,वयं रक्षामः - आचा चतुरसेन,,,
9788170281436,Product,पीतांबरा,पीतांबरा - Bhagavatīśaraṇa Miśra,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170281436.png,Bhagavatīśaraṇa Miśra,9788170281436,450,TRUE,2,Written By Bhagavatīśaraṇa Miśra,पीतांबरा - Bhagavatīśaraṇa Miśra,,,
9788170282105,Product,Kautilya Arthshashtra,Kautilya Arthshashtra - Chanakya,https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170282105.png,Chanakya,9788170282105,140,TRUE,1,Written By Chanakya,Kautilya Arthshashtra - Chanakya,,,
